CMDLINE /anaconda/bin/python csnn_pc_mnist.py
MEM 423.562500 1498112318.2843
MEM 423.566406 1498112318.4159
MEM 423.566406 1498112318.5419
MEM 423.593750 1498112318.6576
MEM 423.593750 1498112318.7756
MEM 423.593750 1498112318.8913
MEM 423.593750 1498112319.0095
MEM 423.593750 1498112319.1248
MEM 423.597656 1498112319.2434
MEM 423.597656 1498112319.3600
MEM 423.597656 1498112319.4772
MEM 423.914062 1498112319.5922
MEM 423.605469 1498112319.7062
MEM 423.605469 1498112319.8207
MEM 423.621094 1498112319.9435
MEM 423.621094 1498112320.0560
MEM 423.621094 1498112320.1738
MEM 423.621094 1498112320.2923
MEM 424.578125 1498112320.4106
MEM 423.621094 1498112320.5320
MEM 423.621094 1498112320.6506
MEM 423.621094 1498112320.7663
MEM 423.621094 1498112320.8880
MEM 423.621094 1498112321.0105
MEM 423.621094 1498112321.1328
MEM 423.652344 1498112321.2504
MEM 423.652344 1498112321.3703
MEM 423.652344 1498112321.4907
MEM 423.652344 1498112321.6049
MEM 423.652344 1498112321.7209
MEM 423.652344 1498112321.8549
MEM 423.652344 1498112321.9742
MEM 424.617188 1498112322.0939
MEM 423.660156 1498112322.2082
MEM 423.660156 1498112322.3332
MEM 423.660156 1498112322.4533
MEM 424.203125 1498112322.5745
MEM 424.285156 1498112322.6947
MEM 427.562500 1498112322.8102
MEM 424.285156 1498112322.9268
MEM 424.285156 1498112323.0399
MEM 424.285156 1498112323.1610
MEM 424.285156 1498112323.2780
MEM 424.285156 1498112323.4004
MEM 424.285156 1498112323.5204
MEM 424.285156 1498112323.6395
MEM 424.285156 1498112323.7571
MEM 424.285156 1498112323.8752
MEM 424.285156 1498112323.9890
MEM 424.285156 1498112324.1083
MEM 424.285156 1498112324.2261
MEM 424.285156 1498112324.3426
MEM 424.285156 1498112324.4588
MEM 424.304688 1498112324.5735
MEM 424.304688 1498112324.6893
MEM 424.304688 1498112324.8092
MEM 424.304688 1498112324.9565
MEM 424.304688 1498112325.0894
MEM 424.304688 1498112325.2110
MEM 424.304688 1498112325.3325
MEM 424.304688 1498112325.4536
MEM 424.304688 1498112325.5698
MEM 424.343750 1498112325.6838
MEM 424.343750 1498112325.7960
MEM 424.343750 1498112325.9143
MEM 424.343750 1498112326.0295
MEM 424.343750 1498112326.1462
MEM 424.343750 1498112326.2625
MEM 424.359375 1498112326.3769
MEM 424.359375 1498112326.4943
MEM 424.359375 1498112326.6075
MEM 424.359375 1498112326.7208
MEM 424.359375 1498112326.8461
MEM 424.359375 1498112326.9684
MEM 424.359375 1498112327.0929
MEM 424.363281 1498112327.2117
MEM 424.363281 1498112327.3308
MEM 424.363281 1498112327.4520
MEM 424.363281 1498112327.5651
MEM 424.363281 1498112327.6827
MEM 424.363281 1498112327.7994
MEM 424.363281 1498112327.9133
MEM 424.363281 1498112328.0294
MEM 424.363281 1498112328.1438
MEM 424.363281 1498112328.2556
MEM 424.363281 1498112328.3732
MEM 424.363281 1498112328.4875
MEM 424.363281 1498112328.6025
MEM 424.363281 1498112328.7181
MEM 424.363281 1498112328.8396
MEM 424.363281 1498112328.9571
MEM 424.363281 1498112329.0713
MEM 424.363281 1498112329.1863
MEM 424.363281 1498112329.3054
MEM 424.363281 1498112329.4220
MEM 424.363281 1498112329.5371
MEM 424.363281 1498112329.6508
MEM 424.371094 1498112329.7669
MEM 424.371094 1498112329.8825
MEM 424.371094 1498112330.0013
MEM 424.371094 1498112330.1218
MEM 424.371094 1498112330.2393
MEM 424.636719 1498112330.3642
MEM 424.636719 1498112330.4837
MEM 424.636719 1498112330.6021
MEM 424.636719 1498112330.7192
MEM 424.636719 1498112330.8305
MEM 424.648438 1498112330.9434
MEM 424.648438 1498112331.0610
MEM 424.648438 1498112331.1900
MEM 424.648438 1498112331.3211
MEM 424.648438 1498112331.4701
MEM 424.648438 1498112331.5954
MEM 424.648438 1498112331.7119
MEM 424.648438 1498112331.8356
MEM 425.648438 1498112331.9526
MEM 424.691406 1498112332.0649
MEM 424.691406 1498112332.1798
MEM 424.691406 1498112332.3033
MEM 424.691406 1498112332.4207
MEM 424.691406 1498112332.5395
MEM 424.691406 1498112332.6610
MEM 424.691406 1498112332.7829
MEM 425.609375 1498112332.8942
MEM 424.691406 1498112333.0124
MEM 424.691406 1498112333.1319
MEM 425.867188 1498112333.2466
MEM 425.648438 1498112333.3624
MEM 424.691406 1498112333.4757
MEM 424.691406 1498112333.5893
MEM 425.609375 1498112333.7104
MEM 424.699219 1498112333.8287
MEM 424.699219 1498112333.9426
MEM 424.699219 1498112334.0581
MEM 424.699219 1498112334.1772
MEM 424.699219 1498112334.2898
MEM 424.699219 1498112334.4071
MEM 424.707031 1498112334.5229
MEM 424.707031 1498112334.6380
MEM 424.707031 1498112334.7537
MEM 424.707031 1498112334.8694
MEM 424.707031 1498112334.9842
MEM 424.707031 1498112335.0969
MEM 424.707031 1498112335.2146
MEM 424.707031 1498112335.3307
MEM 424.707031 1498112335.4490
MEM 424.707031 1498112335.5647
MEM 424.742188 1498112335.6785
MEM 424.742188 1498112335.7938
MEM 424.742188 1498112335.9062
MEM 424.746094 1498112336.0241
MEM 424.746094 1498112336.1436
MEM 424.746094 1498112336.2585
MEM 424.746094 1498112336.3709
MEM 424.746094 1498112336.4887
MEM 424.746094 1498112336.6069
MEM 424.746094 1498112336.7255
MEM 424.746094 1498112336.8415
MEM 424.746094 1498112336.9598
MEM 424.746094 1498112337.0720
MEM 424.746094 1498112337.1839
MEM 424.746094 1498112337.3007
MEM 424.761719 1498112337.4151
MEM 424.761719 1498112337.5321
MEM 424.761719 1498112337.6440
MEM 424.761719 1498112337.7661
MEM 424.761719 1498112337.8832
MEM 425.027344 1498112337.9961
MEM 428.304688 1498112338.1121
MEM 425.027344 1498112338.2252
MEM 425.027344 1498112338.3392
MEM 425.027344 1498112338.4581
MEM 425.027344 1498112338.5731
MEM 425.027344 1498112338.6916
MEM 425.027344 1498112338.8127
MEM 425.097656 1498112338.9271
MEM 425.097656 1498112339.0417
MEM 425.097656 1498112339.1585
MEM 425.097656 1498112339.2812
MEM 425.097656 1498112339.4117
MEM 425.097656 1498112339.5359
MEM 426.015625 1498112339.6715
MEM 425.058594 1498112339.7891
MEM 425.058594 1498112339.9061
MEM 425.058594 1498112340.0255
MEM 425.058594 1498112340.1416
MEM 425.058594 1498112340.2660
MEM 425.058594 1498112340.3839
MEM 425.058594 1498112340.5042
MEM 425.058594 1498112340.6234
MEM 425.058594 1498112340.7510
MEM 425.058594 1498112340.8706
MEM 425.062500 1498112340.9862
MEM 425.062500 1498112341.1086
MEM 425.886719 1498112341.2253
MEM 425.062500 1498112341.3422
MEM 425.062500 1498112341.4599
MEM 425.062500 1498112341.5810
MEM 425.062500 1498112341.6968
MEM 425.062500 1498112341.8153
MEM 425.062500 1498112341.9282
MEM 425.062500 1498112342.0441
MEM 425.062500 1498112342.1581
MEM 425.062500 1498112342.2755
MEM 425.062500 1498112342.3913
MEM 425.062500 1498112342.5048
MEM 425.062500 1498112342.6212
MEM 425.062500 1498112342.7389
MEM 425.062500 1498112342.8557
MEM 425.062500 1498112342.9717
MEM 425.105469 1498112343.0889
MEM 425.105469 1498112343.2038
MEM 425.105469 1498112343.3151
MEM 425.105469 1498112343.4327
MEM 425.105469 1498112343.5504
MEM 425.105469 1498112343.6674
MEM 425.105469 1498112343.7830
MEM 425.105469 1498112343.8996
MEM 425.105469 1498112344.0124
MEM 425.105469 1498112344.1253
MEM 425.105469 1498112344.2426
MEM 425.105469 1498112344.3570
MEM 425.105469 1498112344.4750
MEM 425.105469 1498112344.5908
MEM 425.105469 1498112344.7068
MEM 425.105469 1498112344.8214
MEM 425.152344 1498112344.9404
MEM 425.152344 1498112345.0578
MEM 425.152344 1498112345.1716
MEM 425.152344 1498112345.2851
MEM 424.960938 1498112345.4001
MEM 425.492188 1498112345.5148
MEM 425.492188 1498112345.6353
MEM 425.390625 1498112345.7572
MEM 425.390625 1498112345.8720
MEM 425.390625 1498112345.9933
MEM 425.390625 1498112346.1077
MEM 425.394531 1498112346.2238
MEM 425.394531 1498112346.3385
MEM 425.394531 1498112346.4575
MEM 425.394531 1498112346.5737
MEM 425.406250 1498112346.6892
MEM 426.601562 1498112346.8071
MEM 425.425781 1498112346.9214
MEM 425.425781 1498112347.0356
MEM 425.425781 1498112347.1560
MEM 425.425781 1498112347.2677
MEM 425.425781 1498112347.3843
MEM 425.425781 1498112347.4986
MEM 425.425781 1498112347.6145
MEM 425.425781 1498112347.7320
MEM 425.425781 1498112347.8465
MEM 425.425781 1498112347.9653
MEM 425.453125 1498112348.0800
MEM 425.453125 1498112348.1988
MEM 425.453125 1498112348.3143
MEM 425.453125 1498112348.4279
MEM 425.453125 1498112348.5409
MEM 425.453125 1498112348.6579
MEM 425.453125 1498112348.7699
MEM 425.457031 1498112348.8885
MEM 425.515625 1498112349.0027
MEM 425.515625 1498112349.1160
MEM 425.515625 1498112349.2330
MEM 425.515625 1498112349.3477
MEM 426.484375 1498112349.4638
MEM 425.527344 1498112349.5769
MEM 425.527344 1498112349.6965
MEM 425.527344 1498112349.8105
MEM 425.527344 1498112349.9272
MEM 426.503906 1498112350.0401
MEM 425.546875 1498112350.1548
MEM 425.546875 1498112350.2688
MEM 425.546875 1498112350.3868
MEM 425.550781 1498112350.5059
MEM 425.554688 1498112350.6201
MEM 425.554688 1498112350.7325
MEM 425.554688 1498112350.8488
MEM 425.554688 1498112350.9673
MEM 425.554688 1498112351.0846
MEM 425.554688 1498112351.2050
MEM 425.566406 1498112351.3197
MEM 425.570312 1498112351.4327
MEM 425.570312 1498112351.5474
MEM 425.574219 1498112351.6606
MEM 425.574219 1498112351.7749
MEM 425.574219 1498112351.8919
MEM 425.585938 1498112352.0122
MEM 425.593750 1498112352.1235
MEM 425.593750 1498112352.2387
MEM 425.867188 1498112352.3538
MEM 425.917969 1498112352.4676
MEM 429.390625 1498112352.5821
MEM 425.960938 1498112352.7042
MEM 425.960938 1498112352.8179
MEM 425.976562 1498112352.9328
MEM 425.976562 1498112353.0509
MEM 425.976562 1498112353.1681
MEM 425.980469 1498112353.2785
MEM 425.980469 1498112353.3962
MEM 425.980469 1498112353.5151
MEM 425.980469 1498112353.6388
MEM 425.980469 1498112353.7562
MEM 425.980469 1498112353.8715
MEM 425.980469 1498112353.9888
MEM 425.980469 1498112354.1051
MEM 425.980469 1498112354.2206
MEM 425.980469 1498112354.3336
MEM 425.980469 1498112354.4511
MEM 425.996094 1498112354.5678
MEM 425.996094 1498112354.6857
MEM 426.953125 1498112354.8040
MEM 426.000000 1498112354.9201
MEM 426.000000 1498112355.0377
MEM 426.000000 1498112355.1519
MEM 426.000000 1498112355.2693
MEM 426.000000 1498112355.3855
MEM 426.000000 1498112355.5022
MEM 426.000000 1498112355.6167
MEM 426.000000 1498112355.7345
MEM 426.003906 1498112355.8522
MEM 426.027344 1498112355.9649
MEM 426.031250 1498112356.0786
MEM 426.031250 1498112356.1953
MEM 427.210938 1498112356.3118
MEM 426.035156 1498112356.4230
MEM 426.035156 1498112356.5408
MEM 426.035156 1498112356.6565
MEM 426.035156 1498112356.7723
MEM 427.019531 1498112356.8899
MEM 426.062500 1498112357.0076
MEM 426.062500 1498112357.1260
MEM 426.074219 1498112357.2425
MEM 426.074219 1498112357.3616
MEM 426.074219 1498112357.4793
MEM 426.101562 1498112357.5927
MEM 426.101562 1498112357.7090
MEM 426.101562 1498112357.8311
MEM 426.109375 1498112357.9424
MEM 426.109375 1498112358.0573
MEM 426.117188 1498112358.1772
MEM 426.117188 1498112358.2941
MEM 426.117188 1498112358.4081
MEM 427.070312 1498112358.5221
MEM 426.156250 1498112358.6371
MEM 426.156250 1498112358.7543
MEM 426.156250 1498112358.8772
MEM 427.332031 1498112359.0061
MEM 426.167969 1498112359.1297
MEM 426.175781 1498112359.2518
MEM 426.175781 1498112359.3742
MEM 426.175781 1498112359.4949
MEM 426.175781 1498112359.6178
MEM 426.441406 1498112359.7366
MEM 426.476562 1498112359.8552
MEM 429.906250 1498112359.9764
MEM 426.519531 1498112360.1255
MEM 426.519531 1498112360.2642
MEM 426.550781 1498112360.3799
MEM 426.550781 1498112360.5273
MEM 426.550781 1498112360.6436
MEM 426.550781 1498112360.7769
MEM 426.550781 1498112360.9031
MEM 426.550781 1498112361.0253
MEM 426.550781 1498112361.1709
MEM 426.550781 1498112361.2980
MEM 426.550781 1498112361.4172
MEM 426.562500 1498112361.5385
MEM 426.562500 1498112361.6521
MEM 426.562500 1498112361.7678
MEM 426.582031 1498112361.8905
MEM 426.601562 1498112362.0093
MEM 426.617188 1498112362.1266
MEM 426.617188 1498112362.2429
MEM 426.617188 1498112362.3634
MEM 426.628906 1498112362.4758
MEM 426.628906 1498112362.5921
MEM 426.628906 1498112362.7144
MEM 426.628906 1498112362.8287
MEM 426.628906 1498112362.9395
MEM 426.667969 1498112363.0660
MEM 426.671875 1498112363.1894
MEM 426.671875 1498112363.3041
MEM 426.675781 1498112363.4170
MEM 427.855469 1498112363.5886
MEM 426.679688 1498112363.7081
MEM 427.855469 1498112363.8290
MEM 426.679688 1498112363.9508
MEM 426.679688 1498112364.0706
MEM 426.679688 1498112364.1983
MEM 426.679688 1498112364.3210
MEM 426.679688 1498112364.4424
MEM 426.679688 1498112364.5663
MEM 426.679688 1498112364.6868
MEM 426.679688 1498112364.8089
MEM 426.679688 1498112364.9321
MEM 426.679688 1498112365.0520
MEM 426.679688 1498112365.1748
MEM 426.679688 1498112365.2981
MEM 426.679688 1498112365.4161
MEM 426.679688 1498112365.5399
MEM 426.679688 1498112365.6620
MEM 426.687500 1498112365.7878
MEM 426.687500 1498112365.9113
MEM 426.757812 1498112366.0329
MEM 426.765625 1498112366.1603
MEM 426.781250 1498112366.2768
MEM 426.781250 1498112366.3950
MEM 426.781250 1498112366.5214
MEM 426.781250 1498112366.6449
MEM 426.781250 1498112366.7633
MEM 426.781250 1498112366.8927
MEM 426.781250 1498112367.0197
MEM 426.781250 1498112367.1380
MEM 426.781250 1498112367.2531
MEM 426.781250 1498112367.3692
MEM 426.781250 1498112367.4876
MEM 426.781250 1498112367.6085
MEM 426.781250 1498112367.7372
MEM 426.781250 1498112367.8566
MEM 426.781250 1498112367.9742
MEM 426.781250 1498112368.0939
MEM 427.957031 1498112368.2209
MEM 426.785156 1498112368.3355
MEM 426.785156 1498112368.4507
MEM 426.785156 1498112368.5723
MEM 426.785156 1498112368.6890
MEM 426.785156 1498112368.8067
MEM 426.785156 1498112368.9271
MEM 426.785156 1498112369.0502
MEM 426.785156 1498112369.1799
MEM 426.785156 1498112369.3067
MEM 426.812500 1498112369.4257
MEM 426.812500 1498112369.5520
MEM 426.812500 1498112369.7442
MEM 426.812500 1498112369.8724
MEM 426.812500 1498112370.0003
MEM 426.812500 1498112370.1228
MEM 426.812500 1498112370.2407
MEM 426.812500 1498112370.3626
MEM 426.812500 1498112370.4938
MEM 426.812500 1498112370.6043
MEM 426.812500 1498112370.7310
MEM 426.812500 1498112370.8515
MEM 426.812500 1498112370.9768
MEM 426.812500 1498112371.1002
MEM 426.812500 1498112371.2278
MEM 427.078125 1498112371.3445
MEM 427.343750 1498112371.4625
MEM 430.773438 1498112371.5830
MEM 427.343750 1498112371.7018
MEM 427.343750 1498112371.8213
MEM 427.343750 1498112371.9402
MEM 427.343750 1498112372.0579
MEM 427.343750 1498112372.1802
MEM 427.343750 1498112372.2969
MEM 427.585938 1498112372.4148
MEM 427.355469 1498112372.5300
MEM 427.367188 1498112372.6466
MEM 427.390625 1498112372.7628
MEM 428.347656 1498112372.8782
MEM 427.390625 1498112372.9948
MEM 427.390625 1498112373.1062
MEM 427.390625 1498112373.2230
MEM 427.390625 1498112373.3407
MEM 427.410156 1498112373.4575
MEM 427.410156 1498112373.5790
MEM 427.410156 1498112373.6918
MEM 427.410156 1498112373.8069
MEM 427.410156 1498112373.9234
MEM 427.410156 1498112374.0421
MEM 427.464844 1498112374.1571
MEM 427.464844 1498112374.2754
MEM 427.464844 1498112374.3893
MEM 427.488281 1498112374.5068
MEM 427.488281 1498112374.6254
MEM 427.488281 1498112374.7394
MEM 427.488281 1498112374.8560
MEM 427.488281 1498112374.9799
MEM 427.488281 1498112375.0950
MEM 427.488281 1498112375.2055
MEM 427.488281 1498112375.3229
MEM 427.488281 1498112375.4402
MEM 427.488281 1498112375.5590
MEM 427.488281 1498112375.6722
MEM 427.488281 1498112375.7853
MEM 427.488281 1498112375.9041
MEM 427.488281 1498112376.0219
MEM 427.488281 1498112376.1380
MEM 427.488281 1498112376.2533
MEM 427.488281 1498112376.3726
MEM 427.496094 1498112376.4853
MEM 427.496094 1498112376.6038
MEM 427.500000 1498112376.7189
MEM 428.703125 1498112376.8356
MEM 427.527344 1498112376.9504
MEM 427.054688 1498112377.0700
MEM 427.054688 1498112377.1862
MEM 427.054688 1498112377.2990
MEM 427.097656 1498112377.4154
MEM 427.101562 1498112377.5393
MEM 427.101562 1498112377.6532
MEM 427.101562 1498112377.7672
MEM 427.113281 1498112377.8843
MEM 427.132812 1498112377.9978
MEM 427.136719 1498112378.1202
MEM 427.136719 1498112378.2307
MEM 427.136719 1498112378.3464
MEM 427.667969 1498112378.4618
MEM 427.738281 1498112378.5745
MEM 427.789062 1498112378.6913
MEM 427.789062 1498112378.8091
MEM 427.796875 1498112378.9366
MEM 427.796875 1498112379.0574
MEM 427.796875 1498112379.1730
MEM 427.796875 1498112379.2884
MEM 427.796875 1498112379.4034
MEM 427.824219 1498112379.5193
MEM 427.859375 1498112379.6295
MEM 427.859375 1498112379.7458
MEM 427.859375 1498112379.8632
MEM 427.863281 1498112379.9828
MEM 427.863281 1498112380.1000
MEM 427.875000 1498112380.2189
MEM 427.875000 1498112380.3378
MEM 427.875000 1498112380.4545
MEM 427.875000 1498112380.5717
MEM 427.875000 1498112380.6931
MEM 427.890625 1498112380.8086
MEM 427.890625 1498112380.9295
MEM 427.976562 1498112381.0433
MEM 427.976562 1498112381.1574
MEM 427.976562 1498112381.2735
MEM 427.976562 1498112381.3896
MEM 427.980469 1498112381.5083
MEM 427.980469 1498112381.6257
MEM 427.984375 1498112381.7389
MEM 428.714844 1498112381.8493
MEM 427.984375 1498112381.9648
MEM 427.988281 1498112382.0828
MEM 429.175781 1498112382.1961
MEM 429.179688 1498112382.3117
MEM 428.003906 1498112382.4297
MEM 428.003906 1498112382.5434
MEM 428.003906 1498112382.6577
MEM 428.003906 1498112382.7753
MEM 428.960938 1498112382.8934
MEM 428.003906 1498112383.0109
MEM 428.003906 1498112383.1293
MEM 428.003906 1498112383.2426
MEM 428.003906 1498112383.3602
MEM 428.003906 1498112383.4825
MEM 428.003906 1498112383.6004
MEM 428.007812 1498112383.7193
MEM 428.007812 1498112383.8443
MEM 429.183594 1498112383.9608
MEM 428.007812 1498112384.0817
MEM 428.007812 1498112384.1968
MEM 428.007812 1498112384.3208
MEM 428.007812 1498112384.4371
MEM 428.007812 1498112384.5542
MEM 428.007812 1498112384.6746
MEM 428.007812 1498112384.7936
MEM 428.007812 1498112384.9240
MEM 428.007812 1498112385.0900
MEM 428.007812 1498112385.2088
MEM 428.007812 1498112385.3279
MEM 428.015625 1498112385.4518
MEM 428.015625 1498112385.5711
MEM 428.015625 1498112385.6924
MEM 428.015625 1498112385.8263
MEM 428.015625 1498112385.9603
MEM 428.027344 1498112386.0807
MEM 428.988281 1498112386.2050
MEM 428.031250 1498112386.3189
MEM 428.031250 1498112386.4348
MEM 428.031250 1498112386.5502
MEM 428.031250 1498112386.6766
MEM 428.156250 1498112386.8099
MEM 428.156250 1498112386.9256
MEM 428.156250 1498112387.0405
MEM 428.156250 1498112387.1620
MEM 428.156250 1498112387.2927
MEM 428.156250 1498112387.4105
MEM 428.156250 1498112387.5433
MEM 428.156250 1498112387.6610
MEM 428.156250 1498112387.7823
MEM 428.156250 1498112387.9768
MEM 428.156250 1498112388.1171
MEM 428.156250 1498112388.2352
MEM 428.394531 1498112388.3551
MEM 428.394531 1498112388.4754
MEM 428.675781 1498112388.5963
MEM 428.707031 1498112388.7201
MEM 427.972656 1498112388.8362
MEM 427.972656 1498112388.9538
MEM 428.511719 1498112389.0817
MEM 428.511719 1498112389.2037
MEM 428.511719 1498112389.3222
MEM 428.511719 1498112389.4391
MEM 428.566406 1498112389.5572
MEM 428.566406 1498112389.6814
MEM 428.566406 1498112389.8111
MEM 428.578125 1498112389.9334
MEM 429.535156 1498112390.0522
MEM 429.753906 1498112390.1668
MEM 428.578125 1498112390.2843
MEM 428.578125 1498112390.4033
MEM 428.578125 1498112390.5360
MEM 429.496094 1498112390.6724
MEM 428.578125 1498112390.7892
MEM 428.578125 1498112390.9037
MEM 428.578125 1498112391.0172
MEM 428.578125 1498112391.1336
MEM 428.578125 1498112391.2470
MEM 428.593750 1498112391.3626
MEM 428.593750 1498112391.4788
MEM 428.593750 1498112391.5965
MEM 428.597656 1498112391.7133
MEM 428.601562 1498112391.8272
MEM 428.601562 1498112391.9407
MEM 428.601562 1498112392.0585
MEM 428.601562 1498112392.1891
MEM 428.601562 1498112392.3025
MEM 428.601562 1498112392.4188
MEM 429.281250 1498112392.5324
MEM 429.281250 1498112392.6507
MEM 429.281250 1498112392.7698
MEM 429.281250 1498112392.8823
MEM 429.281250 1498112392.9993
MEM 429.281250 1498112393.1191
